date,winner_short,loser_short,atp,location,tournament,series,court,surface_x,round_x,best of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,comment,b365w,b365l,exw,exl,lbw,lbl,psw,psl,sjw,sjl,maxw,maxl,avgw,avgl,source_file,source_year,bfew,bfel,b365w_prob,b365l_prob,b365w_prob_norm,b365l_prob_norm,rank_diff,match_date,surface_y,round_y,elo_global_w_before,elo_global_l_before,elo_global_diff,elo_surface_w_before,elo_surface_l_before,elo_surface_diff,h2h_w_before,h2h_l_before,h2h_diff,wins_last5,wins_last10,winpct_last10,date_diff,elo_implied_prob
2017-11-17,goffin d,thiem d,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,goffin d.,thiem d.,8.0,4.0,2975.0,3815.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.1,1.72,1.95,1.75,2.0,1.8,2.13,1.8,,,2.15,1.91,2.05,1.79,2017.xlsx,2017,,,0.4761904761904761,0.5813953488372093,0.450261780104712,0.549738219895288,-4.0,2017-11-13,Hard,RR,1573.7825370742469,1499.3633471806706,74.41918989357623,1601.2189817303718,1495.7822307918054,105.43675093856632,6.0,2.0,4.0,3.0,6.0,0.6,4.0,0.6054894587475488
2017-11-18,dimitrov g,sock j,67,London,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,dimitrov g.,sock j.,6.0,9.0,3650.0,2765.0,4.0,6.0,6.0,0.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,3.0,1.38,2.8,1.4,2.75,1.44,3.07,,,1.45,3.2,1.4,2.95,2017.xlsx,2017,,,0.7142857142857143,0.3333333333333333,0.6818181818181818,0.3181818181818181,3.0,2017-11-13,Hard,SF,1625.1587036953806,1513.6600399210952,111.49866377428545,1683.137949488846,1586.6383385570748,96.49961093177126,1.0,3.0,-2.0,4.0,7.0,0.7,5.0,0.6551688027824494
2017-11-18,goffin d,federer r,67,London,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,goffin d.,federer r.,8.0,2.0,2975.0,9005.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,9.0,1.07,7.25,1.06,7.5,1.08,10.37,1.08,,,10.37,1.12,8.45,1.08,2017.xlsx,2017,,,0.1111111111111111,0.9345794392523364,0.1062562065541211,0.893743793445879,-6.0,2017-11-13,Hard,SF,1584.833091857251,1852.631479242982,-267.7983873857311,1610.9059841297712,1911.0111470881156,-300.1051629583442,0.0,6.0,-6.0,3.0,5.0,0.5,5.0,0.176306950217914
2017-11-19,dimitrov g,goffin d,67,London,Masters Cup,Masters Cup,Indoor,Hard,The Final,3.0,dimitrov g.,goffin d.,6.0,8.0,3650.0,2975.0,7.0,5.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.25,1.32,3.1,1.36,3.25,1.37,3.48,,,1.45,3.6,1.36,3.24,2017.xlsx,2017,,,0.7518796992481203,0.3076923076923077,0.7096069868995633,0.2903930131004367,2.0,2017-11-13,Hard,F,1634.5681433026468,1609.6064363584203,24.961706944226307,1693.121696070711,1636.4662149506096,56.65548112010151,3.0,1.0,2.0,4.0,7.0,0.7,6.0,0.5358611027219656
2018-11-11,anderson k,thiem d,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,anderson k.,thiem d.,6.0,8.0,4310.0,3895.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.83,2.1,,,1.81,2.12,,,1.9,2.12,1.8,2.03,2018.xlsx,2018,,,0.5813953488372093,0.5,0.5376344086021505,0.4623655913978494,2.0,2018-11-12,Hard,RR,1625.5810282788907,1633.3537884119603,-7.772760133069823,1646.1631416580756,1625.111774116404,21.051367541671425,5.0,2.0,3.0,2.0,6.0,0.6,1.0,0.4888159647897543
2018-11-11,nishikori k,federer r,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,nishikori k.,federer r.,9.0,3.0,3390.0,6020.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.0,1.22,4.2,1.28,,,4.05,1.29,,,4.2,1.3,3.97,1.26,2018.xlsx,2018,,,0.25,0.819672131147541,0.2337164750957854,0.7662835249042146,-6.0,2018-11-12,Hard,RR,1592.2843535102832,1752.3659425144472,-160.08158900416402,1620.7879553960229,1821.3036846558243,-200.51572925980167,2.0,7.0,-5.0,4.0,7.0,0.7,1.0,0.28465160390221367
2018-11-12,djokovic n,isner j,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,djokovic n.,isner j.,1.0,10.0,8045.0,3155.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,7.0,1.13,7.5,,,1.12,7.5,,,1.13,7.5,1.11,6.92,2018.xlsx,2018,,,0.9009009009009008,0.1428571428571428,0.8631319358816276,0.1368680641183724,9.0,2018-11-12,Hard,RR,1772.8811256128515,1481.49509697625,291.3860286366016,1805.2361047561928,1510.2665830193655,294.9695217368271,8.0,2.0,6.0,3.0,8.0,0.8,0.0,0.8425536818648651
2018-11-12,zverev a,cilic m,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,zverev a.,cilic m.,5.0,7.0,5085.0,4050.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.83,2.1,,,1.85,2.06,,,1.87,2.13,1.8,2.04,2018.xlsx,2018,,,0.5555555555555556,0.5,0.5263157894736842,0.4736842105263157,2.0,2018-11-12,Hard,RR,1617.3467275371845,1554.3383590546655,63.00836848251879,1652.492488410836,1597.3905968562729,55.10189155456328,5.0,1.0,4.0,3.0,7.0,0.7,0.0,0.5896951588434355
2018-11-13,anderson k,nishikori k,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,anderson k.,nishikori k.,6.0,9.0,4310.0,3390.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.3,1.7,,,2.24,1.73,,,2.35,1.74,2.23,1.66,2018.xlsx,2018,,,0.4545454545454545,0.6024096385542169,0.4300518134715025,0.5699481865284974,3.0,2018-11-12,Hard,RR,1611.2581304192777,1609.8283378381534,1.4297925811242749,1631.458250165162,1638.7630682073088,-7.304818042146962,3.0,5.0,-2.0,2.0,6.0,0.6,1.0,0.5020576253114962
2018-11-13,federer r,thiem d,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,federer r.,thiem d.,3.0,8.0,6020.0,3895.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.0,1.37,3.45,,,1.37,3.42,,,1.4,3.65,1.35,3.28,2018.xlsx,2018,,,0.7692307692307692,0.3333333333333333,0.6976744186046512,0.3023255813953489,5.0,2018-11-12,Hard,RR,1727.7224278968035,1615.3625454968203,112.359882399983,1795.1531520436026,1608.4549290228751,186.69822302072748,1.0,2.0,-1.0,3.0,7.0,0.7,1.0,0.656287967536785
2018-11-14,cilic m,isner j,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,cilic m.,isner j.,7.0,10.0,4050.0,3155.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.75,1.5,2.85,,,1.49,2.82,,,1.5,2.95,1.47,2.74,2018.xlsx,2018,,,0.6944444444444444,0.3636363636363636,0.6563245823389022,0.3436754176610979,3.0,2018-11-12,Hard,RR,1541.2673516792613,1511.0573753365773,30.209976342684055,1585.092763462908,1538.8499471386465,46.24281632426141,7.0,3.0,4.0,2.0,4.0,0.4,2.0,0.5433664147786431
2018-11-14,djokovic n,zverev a,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,djokovic n.,zverev a.,1.0,5.0,8045.0,5085.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.17,6.0,,,1.18,5.73,,,1.2,6.0,1.16,5.32,2018.xlsx,2018,,,0.8771929824561404,0.1818181818181818,0.8283132530120482,0.1716867469879518,4.0,2018-11-12,Hard,RR,1758.5514644317411,1648.0552499434225,110.49621448831886,1790.440898744937,1684.6674932138433,105.77340553109366,1.0,1.0,0.0,4.0,9.0,0.9,2.0,0.6538639374057157
2018-11-15,federer r,anderson k,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,federer r.,anderson k.,3.0,6.0,6020.0,4310.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.38,3.4,,,1.37,3.38,,,1.44,3.4,1.38,3.12,2018.xlsx,2018,,,0.7352941176470588,0.3125,0.7017543859649122,0.2982456140350877,3.0,2018-11-12,Hard,RR,1742.6914409947833,1640.3133363773395,102.37810461744355,1813.787900130774,1659.54871183583,154.23918829494392,4.0,1.0,3.0,2.0,7.0,0.7,3.0,0.6432127199794184
2018-11-15,thiem d,nishikori k,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,thiem d.,nishikori k.,8.0,9.0,3895.0,3390.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.62,1.5,2.7,1.55,,,2.57,1.57,,,2.74,1.57,2.59,1.52,2018.xlsx,2018,,,0.381679389312977,0.6666666666666666,0.3640776699029127,0.6359223300970874,1.0,2018-11-12,Hard,RR,1618.5421119066846,1627.8864428982342,-9.344330991549668,1608.419728490802,1658.7222558172189,-50.3025273264168,1.0,3.0,-2.0,2.0,5.0,0.5,3.0,0.48655566821304624
2018-11-16,djokovic n,cilic m,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,djokovic n.,cilic m.,1.0,7.0,8045.0,4050.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.19,5.5,,,1.2,5.23,,,1.22,6.03,1.17,5.14,2018.xlsx,2018,,,0.8333333333333334,0.2222222222222222,0.7894736842105263,0.2105263157894736,6.0,2018-11-12,Hard,RR,1767.8692669703264,1539.6542657786008,228.2150011917256,1799.9245242514785,1582.3096787526792,217.61484549879924,16.0,2.0,14.0,4.0,8.0,0.8,4.0,0.788133502828268
2018-11-16,zverev a,isner j,67,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,zverev a.,isner j.,5.0,10.0,5085.0,3155.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.38,3.4,,,1.4,3.22,,,1.44,3.4,1.38,3.14,2018.xlsx,2018,,,0.7352941176470588,0.3125,0.7017543859649122,0.2982456140350877,5.0,2018-11-12,Hard,RR,1584.9715702738645,1494.9340432341571,90.03752703970713,1620.601253480668,1523.42817103468,97.17308244598804,5.0,1.0,4.0,4.0,7.0,0.7,4.0,0.6267496182914603
2018-11-17,djokovic n,anderson k,67,London,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,djokovic n.,anderson k.,1.0,6.0,8045.0,4310.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.11,7.0,1.14,7.0,,,1.12,7.72,,,1.15,7.72,1.12,6.52,2018.xlsx,2018,,,0.9009009009009008,0.1428571428571428,0.8631319358816276,0.1368680641183724,5.0,2018-11-12,Hard,SF,1749.7182854294583,1627.2558300803037,122.46245534915464,1782.0862453814054,1648.5595906988128,133.5266546825926,7.0,2.0,5.0,4.0,9.0,0.9,5.0,0.6692844597589938
2018-11-17,zverev a,federer r,67,London,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,zverev a.,federer r.,5.0,3.0,5085.0,6020.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.2,1.42,,,3.24,1.41,,,3.4,1.45,3.14,1.38,2018.xlsx,2018,,,0.3125,0.7352941176470588,0.2982456140350877,0.7017543859649122,-2.0,2018-11-12,Hard,SF,1628.859135726657,1736.9934905077296,-108.13435478107226,1664.3235234291626,1801.5021988542117,-137.17867542504882,2.0,3.0,-1.0,3.0,6.0,0.6,5.0,0.34921958273463344
2018-11-18,zverev a,djokovic n,67,London,Masters Cup,Masters Cup,Indoor,Hard,The Final,3.0,zverev a.,djokovic n.,5.0,1.0,5085.0,8045.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,5.5,1.14,6.0,1.17,,,6.36,1.16,,,6.36,1.22,5.69,1.15,2018.xlsx,2018,,,0.1818181818181818,0.8771929824561404,0.1716867469879518,0.8283132530120482,-4.0,2018-11-12,Hard,F,1595.3306109182638,1775.1048374967938,-179.77422657853003,1630.618812071467,1807.3979384713173,-176.77912639985038,1.0,2.0,-1.0,4.0,7.0,0.7,6.0,0.26214227406754464
2019-11-10,djokovic n,berrettini m,66,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,djokovic n.,berrettini m.,2.0,8.0,8945.0,2670.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.12,6.0,,,,,1.11,8.06,,,1.15,8.92,1.11,6.72,2019.xlsx,2019,,,0.8928571428571428,0.1666666666666666,0.8426966292134831,0.1573033707865168,6.0,2019-11-11,Hard,RR,1783.9088231779606,1582.8819032586412,201.02691991931945,1800.6667249966058,1550.8104741255984,249.85625087100743,0.0,0.0,0.0,3.0,7.0,0.7,1.0,0.7608242909460253
2019-11-10,thiem d,federer r,66,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,thiem d.,federer r.,5.0,3.0,5025.0,6190.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.75,1.28,,,,,3.69,1.33,,,3.9,1.33,3.62,1.29,2019.xlsx,2019,,,0.2666666666666666,0.78125,0.2544731610337972,0.7455268389662029,-2.0,2019-11-11,Hard,RR,1603.529313070054,1742.567976423546,-139.03866335349198,1621.2251690526432,1771.840060021622,-150.61489096897867,4.0,2.0,2.0,3.0,7.0,0.7,1.0,0.30994618878553903
2019-11-11,tsitsipas s,medvedev d,66,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,tsitsipas s.,medvedev d.,6.0,4.0,4000.0,5705.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.0,1.4,,,,,3.14,1.42,,,3.35,1.43,3.03,1.39,2019.xlsx,2019,,,0.3333333333333333,0.7142857142857143,0.3181818181818181,0.6818181818181818,-2.0,2019-11-11,Hard,RR,1592.2465183490856,1669.759967188795,-77.51344883970933,1643.561318787379,1741.0561279224562,-97.49480913507728,0.0,5.0,-5.0,3.0,7.0,0.7,0.0,0.39026384863471275
2019-11-11,zverev a,nadal r,66,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,zverev a.,nadal r.,7.0,1.0,2945.0,9585.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.0,1.4,,,,,3.19,1.41,,,3.2,1.45,2.98,1.4,2019.xlsx,2019,,,0.3333333333333333,0.7142857142857143,0.3181818181818181,0.6818181818181818,-6.0,2019-11-11,Hard,RR,1528.5434078348617,1862.4897074901744,-333.94629965531294,1597.5550166068992,1872.1389622804825,-274.58394567358323,0.0,5.0,-5.0,2.0,6.0,0.6,0.0,0.12759980350113506
2019-11-12,federer r,berrettini m,66,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,federer r.,berrettini m.,3.0,8.0,6190.0,2670.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,5.0,,,,,1.17,5.84,,,1.2,6.2,1.16,5.43,2019.xlsx,2019,,,0.8620689655172414,0.2,0.8116883116883117,0.1883116883116883,5.0,2019-11-11,Hard,RR,1735.1374563823551,1573.6453986656554,161.49205771669972,1763.2887209323158,1543.1217253763734,220.16699555594232,1.0,0.0,1.0,4.0,8.0,0.8,1.0,0.7169987965093938
2019-11-12,thiem d,djokovic n,66,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,thiem d.,djokovic n.,5.0,2.0,5025.0,8945.0,6.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,5.0,1.16,,,,,5.68,1.18,,,5.75,1.22,5.15,1.17,2019.xlsx,2019,,,0.2,0.8620689655172414,0.1883116883116883,0.8116883116883117,-3.0,2019-11-11,Hard,RR,1624.0075057158467,1789.77853704451,-165.77103132866318,1642.1358783998323,1805.0039965467083,-162.8681181468762,3.0,6.0,-3.0,3.0,7.0,0.7,1.0,0.2780299601103688
2019-11-13,nadal r,medvedev d,66,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,nadal r.,medvedev d.,1.0,4.0,9585.0,5705.0,6.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.72,,,,,2.13,1.8,,,2.28,1.8,2.16,1.71,2019.xlsx,2019,,,0.4761904761904761,0.5813953488372093,0.450261780104712,0.549738219895288,3.0,2019-11-11,Hard,RR,1855.8162985504532,1679.9691615886552,175.84713696179824,1862.8590885522328,1753.9528135528112,108.90627499942138,2.0,0.0,2.0,5.0,10.0,1.0,2.0,0.733461711304007
2019-11-13,tsitsipas s,zverev a,66,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,tsitsipas s.,zverev a.,6.0,7.0,4000.0,2945.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.0,1.8,,,,,2.2,1.76,,,2.2,1.85,2.09,1.75,2019.xlsx,2019,,,0.5,0.5555555555555556,0.4736842105263157,0.5263157894736842,1.0,2019-11-11,Hard,RR,1578.9288018966065,1554.9316707149906,23.997131181615718,1629.5140332199474,1622.4948709147232,7.019162305224199,3.0,1.0,2.0,4.0,7.0,0.7,2.0,0.5344798358007538
2019-11-14,berrettini m,thiem d,66,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,berrettini m.,thiem d.,8.0,5.0,2670.0,5025.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.2,1.36,,,,,3.27,1.39,,,3.5,1.4,3.2,1.36,2019.xlsx,2019,,,0.3125,0.7352941176470588,0.2982456140350877,0.7017543859649122,-3.0,2019-11-11,Hard,RR,1565.8013264973297,1623.7994906485117,-57.99816415118221,1531.332898955513,1643.8779550767608,-112.54505612124784,1.0,2.0,-1.0,2.0,6.0,0.6,3.0,0.4173006847559618
2019-11-14,federer r,djokovic n,66,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,federer r.,djokovic n.,3.0,2.0,6190.0,8945.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.2,1.36,,,,,3.12,1.42,,,3.33,1.42,3.12,1.37,2019.xlsx,2019,,,0.3125,0.7352941176470588,0.2982456140350877,0.7017543859649122,-1.0,2019-11-11,Hard,RR,1718.7436864882598,1764.8857172309972,-46.14203074273746,1747.5362854453583,1780.2036856364368,-32.667400191078286,21.0,26.0,-5.0,4.0,8.0,0.8,3.0,0.43398395060675826
2019-11-15,nadal r,tsitsipas s,66,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,nadal r.,tsitsipas s.,1.0,6.0,9585.0,4000.0,6.0,7.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,1.44,2.75,,,,,1.39,3.26,,,1.48,3.3,1.41,2.93,2019.xlsx,2019,,,0.6944444444444444,0.3636363636363636,0.6563245823389022,0.3436754176610979,5.0,2019-11-11,Hard,RR,1832.7104114947208,1610.1658286744257,222.5445828202951,1843.729413993771,1662.293309106555,181.4361048872161,4.0,1.0,3.0,5.0,10.0,1.0,4.0,0.7826317905455947
2019-11-15,zverev a,medvedev d,66,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,zverev a.,medvedev d.,7.0,4.0,2945.0,5705.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.9,1.9,,,,,2.14,1.79,,,2.24,2.06,1.92,1.9,2019.xlsx,2019,,,0.5263157894736842,0.5263157894736842,0.5,0.5,-3.0,2019-11-11,Hard,RR,1525.7193223728395,1648.5786503779168,-122.85932800507726,1590.2499845298914,1718.9395201565703,-128.6895356266789,4.0,1.0,3.0,2.0,7.0,0.7,4.0,0.3302100600958102
2019-11-16,thiem d,zverev a,66,London,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,thiem d.,zverev a.,5.0,7.0,5025.0,2945.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,2.0,,,,,1.84,2.1,,,1.87,2.2,1.78,2.06,2019.xlsx,2019,,,0.5555555555555556,0.5,0.5263157894736842,0.4736842105263157,2.0,2019-11-11,Hard,SF,1645.4865394865992,1538.4800937898997,107.00644569669952,1663.4890494351575,1605.1955764431568,58.29347299200072,5.0,2.0,3.0,3.0,7.0,0.7,5.0,0.6493033961478067
2019-11-16,tsitsipas s,federer r,66,London,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,tsitsipas s.,federer r.,6.0,3.0,4000.0,6190.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.5,1.3,,,,,3.75,1.33,,,3.75,1.4,3.39,1.33,2019.xlsx,2019,,,0.2857142857142857,0.7692307692307692,0.2708333333333333,0.7291666666666667,-3.0,2019-11-11,Hard,SF,1601.5998801432104,1742.4583574376722,-140.85847729446186,1652.3015408087756,1768.5560098268288,-116.2544690180532,1.0,2.0,-1.0,4.0,7.0,0.7,5.0,0.3077101250213813
2019-11-17,tsitsipas s,thiem d,66,London,Masters Cup,Masters Cup,Indoor,Hard,The Final,3.0,tsitsipas s.,thiem d.,6.0,5.0,4000.0,5025.0,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,,,,,2.0,1.93,,,2.05,1.93,1.96,1.86,2019.xlsx,2019,,,0.5,0.5555555555555556,0.4736842105263157,0.5263157894736842,-1.0,2019-11-11,Hard,F,1622.151556262383,1655.063344270383,-32.911788007999576,1671.8117114095107,1675.1659567225447,-3.354245313033971,2.0,4.0,-2.0,4.0,7.0,0.7,6.0,0.452777293834261
2020-11-15,nadal r,rublev a,32,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,nadal r.,rublev a.,2.0,8.0,9850.0,3919.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,,,,,1.58,2.54,,,1.65,2.65,1.56,2.43,2020.xlsx,2020,,,0.6535947712418301,0.4219409282700421,0.6076923076923076,0.3923076923076922,6.0,2020-11-16,Hard,RR,1771.1967472325227,1655.4705905677909,115.72615666473187,1784.39092932916,1675.2519548989403,109.1389744302196,1.0,0.0,1.0,3.0,8.0,0.8,1.0,0.6606457700086048
2020-11-15,thiem d,tsitsipas s,32,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,thiem d.,tsitsipas s.,3.0,6.0,9125.0,5925.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.95,1.8,,,,,2.06,1.85,,,2.06,2.05,1.94,1.87,2020.xlsx,2020,,,0.5128205128205129,0.5555555555555556,0.48,0.5199999999999999,3.0,2020-11-16,Hard,RR,1639.369097082322,1599.1411060174466,40.22799106487537,1687.9066200849884,1619.2685543517748,68.63806573321358,4.0,3.0,1.0,4.0,8.0,0.8,1.0,0.5576354040676553
2020-11-16,djokovic n,schwartzman d,32,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,djokovic n.,schwartzman d.,1.0,9.0,11830.0,3455.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,,,,,1.11,8.17,,,1.15,8.17,1.11,6.75,2020.xlsx,2020,,,0.8928571428571428,0.1666666666666666,0.8426966292134831,0.1573033707865168,8.0,2020-11-16,Hard,RR,1790.1522125379558,1549.3501696744786,240.80204286347723,1821.083075773506,1513.849963476625,307.233112296881,5.0,0.0,5.0,4.0,8.0,0.8,0.0,0.7999797791582013
2020-11-16,medvedev d,zverev a,32,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,medvedev d.,zverev a.,4.0,7.0,6970.0,5525.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.7,2.05,,,,,1.74,2.22,,,1.8,2.28,1.71,2.16,2020.xlsx,2020,,,0.5882352941176471,0.4878048780487805,0.5466666666666666,0.4533333333333333,3.0,2020-11-16,Hard,RR,1669.5287499154354,1654.5376167481515,14.991133167283806,1753.9302153778262,1715.597689516737,38.33252586108915,2.0,5.0,-3.0,5.0,7.0,0.7,0.0,0.521560596394303
2020-11-17,thiem d,nadal r,32,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,thiem d.,nadal r.,3.0,2.0,9125.0,9850.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.5,,,,,2.84,1.49,,,2.91,1.57,2.64,1.49,2020.xlsx,2020,,,0.4,0.6666666666666666,0.375,0.625,-1.0,2020-11-16,Hard,RR,1651.8853950550747,1795.24306379116,-143.35766873608532,1699.098303431146,1807.0137503757928,-107.91544694464665,5.0,9.0,-4.0,4.0,8.0,0.8,1.0,0.3046539532860534
2020-11-17,tsitsipas s,rublev a,32,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,tsitsipas s.,rublev a.,6.0,8.0,5925.0,3919.0,6.0,1.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.7,2.05,,,,,1.83,2.1,,,1.86,2.26,1.76,2.09,2020.xlsx,2020,,,0.5882352941176471,0.4878048780487805,0.5466666666666666,0.4533333333333333,2.0,2020-11-16,Hard,RR,1581.1281304546706,1660.527032529924,-79.39890207525332,1601.354264764132,1678.9609585302726,-77.60669376614055,2.0,2.0,0.0,1.0,5.0,0.5,1.0,0.3876842595865343
2020-11-18,medvedev d,djokovic n,32,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,medvedev d.,djokovic n.,4.0,1.0,6970.0,11830.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.4,,,,,3.07,1.43,,,3.36,1.45,3.06,1.38,2020.xlsx,2020,,,0.3636363636363636,0.7142857142857143,0.3373493975903614,0.6626506024096386,-3.0,2020-11-16,Hard,RR,1627.582202852093,1803.3178810021525,-175.73567815005936,1717.638389137114,1833.8379754855523,-116.19958634843852,2.0,3.0,-1.0,5.0,8.0,0.8,2.0,0.26666373913976055
2020-11-18,zverev a,schwartzman d,32,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,zverev a.,schwartzman d.,7.0,9.0,5525.0,3455.0,6.0,3.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.28,3.5,,,,,1.36,3.49,,,1.38,3.8,1.31,3.5,2020.xlsx,2020,,,0.78125,0.2857142857142857,0.7322175732217574,0.2677824267782427,2.0,2020-11-16,Hard,RR,1655.6999919134116,1578.6739679499606,77.02602396345105,1722.7464017563304,1533.0535543087651,189.69284744756533,2.0,2.0,0.0,3.0,7.0,0.7,2.0,0.6090682734057783
2020-11-19,nadal r,tsitsipas s,32,London,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,nadal r.,tsitsipas s.,2.0,6.0,9850.0,5925.0,6.0,4.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,2.75,,,,,1.43,3.07,,,1.44,3.32,1.39,3.05,2020.xlsx,2020,,,0.7142857142857143,0.3636363636363636,0.6626506024096386,0.3373493975903614,4.0,2020-11-16,Hard,RR,1789.5498417164476,1583.386297841594,206.16354387485356,1800.9991585621078,1604.7696958311806,196.22946273092725,5.0,1.0,4.0,2.0,7.0,0.7,3.0,0.7661633776115946
